Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
ecoli,9,3,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,302.0,34.0,28.0,6.0,0.0,82.3529411764706,17.647058823529413,0.0,0.756563245823389,0.05429025176395873,0.1825012604165205,29.633311941591142,60.38535067603839,78.29581312798683,2165.928924391355,-2087.633111263368,2.3028180331760835,63.70379189386338,-61.400973860687294,51.64259563336916,1.5188998715696813,2317.1527254473417,0.9333333333333333,14.0,0.05263157894736842,1.0,0.9473684210526315,18.0,0.06666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8807017543859649,0.9666666666666667,0.9266666666666667,0.8235294117647058,0.043117331090272305,0.9568826689097276,0.17647058823529413,0.7972689075630253,0.8235294117647058,0.8048911872441282,0.7681868779650641,0.9390443033962385,0.8322591335999642,0.5543171114599685,0.8235294117647058,0.001,0.0,0.0,0.0,0.0,0.0,9926.0,29582.0,4658.0,91.17647058823529,21.323529411764707,'Number of leaves: 12\nSize of the tree: 23\n',23.0,12.0,12.0
ecoli,9,4,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,302.0,34.0,27.0,7.0,0.0,79.41176470588235,20.58823529411765,0.0,0.7013801756587201,0.058649779670540914,0.1985538616444502,32.01287818371317,65.69677675714502,78.29581312798683,4308.191513105639,-4229.895699977653,2.3028180331760835,126.71151509134233,-124.40869705816625,49.83993114715545,1.4658803278575132,2236.2689341493265,1.0,15.0,0.10526315789473684,2.0,0.8947368421052632,17.0,0.0,0.0,0.8823529411764706,1.0,0.9375,0.8885233166386385,1.0,1.0,0.7941176470588235,0.08201171172239817,0.9179882882776018,0.20588235294117646,0.6967599874174268,0.7941176470588235,0.7305964052287581,0.6971152594307853,0.9017191933401938,0.8247569616081727,0.4545634920634921,0.7941176470588235,0.001,0.0,0.01,0.0,10.0,0.0,9926.0,29582.0,4658.0,88.23529411764706,21.323529411764707,'Number of leaves: 12\nSize of the tree: 23\n',23.0,12.0,12.0
ecoli,9,5,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,302.0,34.0,27.0,7.0,0.0,79.41176470588235,20.58823529411765,0.0,0.7129071170084437,0.06526398438163143,0.20005382397772364,35.74807823216293,66.45495054948852,74.42899548606219,3239.8595026701396,-3165.430507184077,2.1890881025312408,95.28998537265116,-93.10089727011992,51.31491832332912,1.509262303627327,2290.1520940450346,0.9333333333333333,14.0,0.05263157894736842,1.0,0.9473684210526315,18.0,0.06666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8807017543859649,0.9298245614035088,0.9005228758169935,0.7941176470588235,0.06156404082100676,0.9384359591789933,0.20588235294117646,0.8202614379084967,0.7941176470588235,0.7986111111111112,0.7460460323630259,0.8994070495711896,0.7886183885318834,0.7689814814814816,0.7941176470588235,0.001,0.0,0.0,0.0,0.0,0.0,9926.0,29582.0,4658.0,88.23529411764706,26.83823529411765,'Number of leaves: 12\nSize of the tree: 23\n',23.0,12.0,12.0
ecoli,9,6,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,302.0,34.0,28.0,6.0,0.0,82.3529411764706,17.647058823529413,0.0,0.7585798816568047,0.05372145531902789,0.18650209504051105,29.22824307975502,61.48457573746609,75.29822063598566,2167.6721533095088,-2092.373932673523,2.214653548117225,63.75506333263261,-61.54040978451538,52.49080723690703,1.5438472716737361,2345.593660502548,0.9285714285714286,13.0,0.05,1.0,0.95,19.0,0.07142857142857142,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8785714285714286,0.9642857142857143,0.9122448979591836,0.8235294117647058,0.04459283110398729,0.9554071688960126,0.17647058823529413,0.780392156862745,0.8235294117647058,0.799762329174094,0.7610394545729638,0.9212665915473979,0.7958724666337122,0.5699555074555075,0.8235294117647058,0.001,0.0,0.0,0.0,0.0,0.0,10530.0,29582.0,4658.0,88.23529411764706,26.102941176470587,'Number of leaves: 13\nSize of the tree: 25\n',25.0,13.0,13.0
ecoli,9,7,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,303.0,33.0,27.0,6.0,0.0,81.81818181818181,18.181818181818183,0.0,0.7451737451737452,0.06273516482564508,0.2062621557351034,34.44434915637797,68.69833718746868,69.49735436585884,1101.2716967223143,-1031.7743423564555,2.1059804353290557,33.37186959764589,-31.26588916231683,48.69260551284326,1.4755335003891896,2164.723037224605,0.9285714285714286,13.0,0.10526315789473684,2.0,0.8947368421052632,17.0,0.07142857142857142,1.0,0.8666666666666667,0.9285714285714286,0.896551724137931,0.8171869346823522,0.9398496240601504,0.8603174603174604,0.8181818181818182,0.0693563061258161,0.9306436938741839,0.18181818181818182,0.8178932178932179,0.8181818181818182,0.8143576381820896,0.7544045093383982,0.9079269490340272,0.7802388798436231,0.7990506045678459,0.8181818181818182,0.002,0.0,0.0,0.0,0.0,0.0,9322.0,29675.0,4565.0,90.9090909090909,21.21212121212121,'Number of leaves: 11\nSize of the tree: 21\n',21.0,11.0,11.0
ecoli,9,8,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,303.0,33.0,32.0,1.0,0.0,96.96969696969697,3.0303030303030303,0.0,0.9575835475578407,0.0317085354631955,0.0969120288733566,17.409372714124665,32.2778321274497,69.49735436585884,1079.356111264158,-1009.8587568982991,2.1059804353290557,32.707760947398725,-30.60178051206967,60.0174536337632,1.8187107161746425,2668.1908505039546,1.0,14.0,0.0,0.0,1.0,19.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,0.009696969696969697,0.9903030303030302,0.030303030303030304,0.9730639730639732,0.9696969696969697,0.9655377302436126,0.9630916526162034,0.9811925708699901,0.9647995102540557,0.9215686274509803,0.9696969696969697,0.002,0.0,0.01,0.0,10.0,0.0,9926.0,29675.0,4565.0,96.96969696969697,20.833333333333332,'Number of leaves: 12\nSize of the tree: 23\n',23.0,12.0,12.0
ecoli,9,9,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,303.0,33.0,26.0,7.0,0.0,78.78787878787878,21.21212121212121,0.0,0.7015503875968991,0.06045113290450448,0.19717057907217422,33.19031574155032,65.67026741417612,69.49735436585884,1099.8792371123516,-1030.3818827464927,2.1059804353290557,33.32967385188944,-31.223693416560383,49.00552749808755,1.485015984790532,2178.634583406575,1.0,14.0,0.10526315789473684,2.0,0.8947368421052632,17.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.8848133909712856,0.943609022556391,0.8672619047619048,0.7878787878787878,0.07241049331793434,0.9275895066820657,0.21212121212121213,0.8170995670995671,0.7878787878787878,0.7924242424242424,0.7401122630155753,0.9070237113159072,0.7673120089786757,0.77,0.7878787878787878,0.001,0.0,0.0,0.0,0.0,0.0,8718.0,29675.0,4565.0,87.87878787878788,18.181818181818183,'Number of leaves: 10\nSize of the tree: 19\n',19.0,10.0,10.0
ecoli,9,10,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,303.0,33.0,28.0,5.0,0.0,84.84848484848484,15.151515151515152,0.0,0.7916666666666667,0.05153117084935266,0.1683121188290224,28.191066440666653,55.831353596111306,73.36417200778348,1087.9998235076719,-1014.6356514998884,2.22315672750859,32.9696916214446,-30.746534893936012,54.01129087954052,1.6367057842285004,2413.9780363360487,0.9285714285714286,13.0,0.0,0.0,1.0,19.0,0.07142857142857142,1.0,1.0,0.9285714285714286,0.962962962962963,0.9392246042043708,0.9906015037593985,0.981203007518797,0.8484848484848485,0.02896103896103896,0.971038961038961,0.15151515151515152,0.8522727272727273,0.8484848484848485,0.8382111715445049,0.8138234834466265,0.9667343180776966,0.8643723634154257,0.6567545109211775,0.8484848484848485,0.001,0.0,0.0,0.0,0.0,0.0,9322.0,29675.0,4565.0,96.96969696969697,21.21212121212121,'Number of leaves: 11\nSize of the tree: 21\n',21.0,11.0,11.0
ecoli,10,1,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,302.0,34.0,25.0,9.0,0.0,73.52941176470588,26.470588235294116,0.0,0.6357142857142857,0.07434733363042187,0.2199557001135147,40.904131356630394,73.43377739970545,73.30977882895989,1105.0532042739094,-1031.7434254449495,2.156169965557644,32.50156483158557,-30.345394866027927,46.02903976240363,1.3537952871295185,2050.9479065100254,0.8666666666666667,13.0,0.10526315789473684,2.0,0.8947368421052632,17.0,0.13333333333333333,2.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.7614035087719299,0.9228070175438596,0.8420202020202021,0.7352941176470589,0.07526250357294138,0.9247374964270586,0.2647058823529412,0.7852941176470588,0.7352941176470589,0.7326546003016591,0.6711892053153082,0.9135255467626832,0.7494947172079715,0.6081196581196582,0.7352941176470589,0.002,0.0,0.0,0.0,0.0,0.0,7510.0,29582.0,4658.0,94.11764705882354,25.36764705882353,'Number of leaves: 8\nSize of the tree: 15\n',15.0,8.0,8.0
ecoli,10,2,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,302.0,34.0,27.0,7.0,0.0,79.41176470588235,20.58823529411765,0.0,0.7025,0.0666997509604217,0.20554948633291836,36.69661360422002,68.62416030230393,73.30977882895989,2167.9344501684286,-2094.624671339469,2.156169965557644,63.76277794613026,-61.60660798057262,49.28629851455404,1.4495970151339423,2196.0838479323997,1.0,15.0,0.15789473684210525,3.0,0.8421052631578947,16.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.837707816583391,0.968421052631579,0.9266666666666667,0.7941176470588235,0.09345158985626377,0.9065484101437361,0.20588235294117646,0.8151260504201681,0.7941176470588235,0.7872740005092946,0.7321831309497571,0.9140198891970942,0.7637457121886188,0.7606421356421356,0.7941176470588235,0.001,0.0,0.0,0.0,0.0,0.0,9322.0,29582.0,4658.0,94.11764705882354,23.529411764705884,'Number of leaves: 11\nSize of the tree: 21\n',21.0,11.0,11.0
ecoli,10,3,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,302.0,34.0,27.0,7.0,0.0,79.41176470588235,20.58823529411765,0.0,0.7122128174123337,0.05729636038698117,0.18342879445054994,31.1732424043764,60.47139364508037,75.29822063598569,1093.3276407786564,-1018.0294201426707,2.214653548117226,32.156695317019306,-29.94204176890208,53.32929267436194,1.5685086080694688,2383.062052208574,1.0,14.0,0.05,1.0,0.95,19.0,0.0,0.0,0.9333333333333333,1.0,0.9655172413793104,0.941629792788369,1.0,1.0,0.7941176470588235,0.05762138470049221,0.9423786152995077,0.20588235294117646,0.7303921568627451,0.7941176470588235,0.7534779847153072,0.7200447732587659,0.959768142396819,0.848587331545809,0.4976198769302218,0.7941176470588235,0.001,0.0,0.0,0.0,0.0,0.0,9926.0,29582.0,4658.0,97.05882352941177,22.058823529411764,'Number of leaves: 12\nSize of the tree: 23\n',23.0,12.0,12.0
ecoli,10,4,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,302.0,34.0,29.0,5.0,0.0,85.29411764705883,14.705882352941176,0.0,0.7973778307508937,0.05836069637778775,0.16707087806699322,31.752315902536232,55.0786416302922,75.29822063598569,1092.4188161148816,-1017.1205954788959,2.214653548117226,32.12996517984946,-29.915311631732234,54.61820240697575,1.6064177178522279,2440.658013423918,1.0,14.0,0.0,0.0,1.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8529411764705882,0.029878822158233925,0.9701211778417661,0.14705882352941177,0.877005347593583,0.8529411764705882,0.8484692122463021,0.8370452846563845,0.9467147509775553,0.8122088407555536,0.6496101364522417,0.8529411764705882,0.002,0.0,0.01,0.0,10.0,0.0,7510.0,29582.0,4658.0,97.05882352941177,26.102941176470587,'Number of leaves: 8\nSize of the tree: 15\n',15.0,8.0,8.0
ecoli,10,5,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,302.0,34.0,29.0,5.0,0.0,85.29411764705883,14.705882352941176,0.0,0.7968936678614099,0.050587695770131946,0.17336138228426237,27.51260647147528,57.1279386683923,76.62014873087304,3231.397139882909,-3154.776991152036,2.2535337862021483,95.04109234949732,-92.78755856329518,55.61174177195827,1.6356394638811256,2489.1643449814183,1.0,14.0,0.1,2.0,0.9,18.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.8874119674649423,0.95,0.875,0.8529411764705882,0.052007268424611224,0.9479927315753889,0.14705882352941177,0.8406862745098039,0.8529411764705882,0.8389355742296919,0.8059258596492592,0.9033903997456229,0.8295229856648542,0.6900793650793651,0.8529411764705882,0.002,0.0,0.0,0.0,0.0,0.0,8718.0,29582.0,4658.0,91.17647058823529,24.63235294117647,'Number of leaves: 10\nSize of the tree: 19\n',19.0,10.0,10.0
ecoli,10,6,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,302.0,34.0,29.0,5.0,0.0,85.29411764705883,14.705882352941176,0.0,0.8045977011494252,0.04924461092793361,0.1657258462306959,26.782156820455135,54.611793321482224,76.62014873087304,2159.6601760573576,-2083.0400273264845,2.2535337862021483,63.51941694286346,-61.26588315666131,56.404862274201115,1.6589665374765035,2524.6641731211676,0.9285714285714286,13.0,0.0,0.0,1.0,20.0,0.07142857142857142,1.0,1.0,0.9285714285714286,0.962962962962963,0.9404008408634048,0.9642857142857143,0.957983193277311,0.8529411764705882,0.012914131169709263,0.9870858688302908,0.14705882352941177,0.9068627450980393,0.8529411764705882,0.8652180063944769,0.8492537577386611,0.9603670722870774,0.8744953863898502,0.6993105659772326,0.8529411764705882,0.001,0.0,0.0,0.0,0.0,0.0,9926.0,29582.0,4658.0,94.11764705882354,22.058823529411764,'Number of leaves: 12\nSize of the tree: 23\n',23.0,12.0,12.0
ecoli,10,7,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,303.0,33.0,23.0,10.0,0.0,69.6969696969697,30.303030303030305,0.0,0.5629139072847683,0.07501758247023584,0.23465921890436015,41.18793360396042,78.15635440726754,69.49735436585883,41.16714839791667,28.330205967942156,2.105980435329055,1.2474893453914142,0.8584910899376411,44.50165521828683,1.3485350066147523,1978.4063151075964,0.9285714285714286,13.0,0.15789473684210525,3.0,0.8421052631578947,16.0,0.07142857142857142,1.0,0.8125,0.9285714285714286,0.8666666666666666,0.7621291812987965,0.9135338345864662,0.8100198412698413,0.696969696969697,0.12077576386106331,0.8792242361389366,0.30303030303030304,0.6871212121212121,0.696969696969697,0.6774410774410773,0.589307962409928,0.9057275659570608,0.7091570466570467,0.5955555555555555,0.696969696969697,0.001,0.0,0.0,0.0,0.0,0.0,8718.0,29675.0,4565.0,87.87878787878788,18.560606060606062,'Number of leaves: 10\nSize of the tree: 19\n',19.0,10.0,10.0
ecoli,10,8,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,303.0,33.0,28.0,5.0,0.0,84.84848484848484,15.151515151515152,0.0,0.7873711340206188,0.044287021848291405,0.16853675360168013,24.160409580279858,55.731066414578045,73.9474857003504,2157.430990363134,-2083.483504662783,2.240832900010618,65.37669667767072,-63.1358637776601,54.7972378398649,1.6605223587837847,2451.1119188275466,1.0,14.0,0.05263157894736842,1.0,0.9473684210526315,18.0,0.0,0.0,0.9333333333333333,1.0,0.9655172413793104,0.9403246919632545,1.0,1.0,0.8484848484848485,0.04983437615016562,0.9501656238498343,0.15151515151515152,0.8252525252525252,0.8484848484848485,0.8309632373895697,0.7998056770689554,0.9457192113442113,0.8512396694214877,0.6707680250783699,0.8484848484848485,0.003,0.0,0.01,0.0,10.0,0.0,11134.0,29675.0,4565.0,93.93939393939394,19.318181818181817,'Number of leaves: 14\nSize of the tree: 27\n',27.0,14.0,14.0
ecoli,10,9,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,303.0,33.0,27.0,6.0,0.0,81.81818181818181,18.181818181818183,0.0,0.7500000000000001,0.05539424123547205,0.18248706261150635,30.219859019250485,60.344099366238986,73.9474857003504,3234.8166283978203,-3160.86914269747,2.240832900010618,98.02474631508547,-95.78391341507485,50.34065817211601,1.5254744900641215,2251.766550859438,0.9285714285714286,13.0,0.05263157894736842,1.0,0.9473684210526315,18.0,0.07142857142857142,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8759398496240601,0.9699248120300752,0.9247448979591837,0.8181818181818182,0.04894040751426151,0.9510595924857385,0.18181818181818182,0.7954545454545454,0.8181818181818182,0.8051948051948051,0.7587689244520706,0.9169595773444104,0.832879662425117,0.6349206349206348,0.8181818181818182,0.001,0.0,0.0,0.0,0.0,0.0,9322.0,29675.0,4565.0,87.87878787878788,21.59090909090909,'Number of leaves: 11\nSize of the tree: 21\n',21.0,11.0,11.0
ecoli,10,10,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,303.0,33.0,25.0,8.0,0.0,75.75757575757575,24.242424242424242,0.0,0.6624040920716112,0.06378205128205128,0.20452000182053215,35.15076881770396,68.40888886122603,71.17301876297262,1102.7248700752568,-1031.5518513122843,2.1567581443325037,33.41590515379566,-31.25914700946316,48.54003706704132,1.4709102141527672,2163.1587268914477,0.9333333333333333,14.0,0.05555555555555555,1.0,0.9444444444444444,17.0,0.06666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8777777777777778,0.9703703703703703,0.9336111111111112,0.7575757575757576,0.05312894990314345,0.9468710500968565,0.24242424242424243,0.7707070707070707,0.7575757575757576,0.7566574839302111,0.705953406314614,0.9244169062717449,0.7688172854081946,0.5545454545454546,0.7575757575757576,0.001,0.0,0.0,0.0,0.0,0.0,10530.0,29675.0,4565.0,90.9090909090909,21.59090909090909,'Number of leaves: 13\nSize of the tree: 25\n',25.0,13.0,13.0
seeds,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,18.0,3.0,0.0,85.71428571428571,14.285714285714286,0.0,0.7857142857142855,0.10182570694250336,0.2738134494980039,22.91078406206325,58.08460407603564,33.2842125151443,10.889949073213343,22.394263441930953,1.584962500721157,0.5185690034863496,1.0663934972348073,26.48908931891145,1.26138520566245,1671.2754596313127,0.8571428571428571,6.0,0.14285714285714285,2.0,0.8571428571428571,12.0,0.14285714285714285,1.0,0.75,0.8571428571428571,0.7999999999999999,0.6933752452815364,0.9540816326530612,0.9047619047619048,0.8571428571428571,0.07142857142857142,0.9285714285714286,0.14285714285714285,0.8611111111111113,0.8571428571428571,0.8564102564102564,0.7880652128438245,0.9693877551020409,0.9232804232804231,0.8564102564102564,0.8571428571428571,0.001,0.0,0.0,0.0,0.0,0.0,4765.0,19020.0,3396.0,95.23809523809524,38.09523809523809,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
seeds,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,19.0,2.0,0.0,90.47619047619048,9.523809523809524,0.0,0.857142857142857,0.08015858673218391,0.24956070521366122,18.035682014741376,52.93982009228304,33.2842125151443,1080.7593550734375,-1047.4751425582933,1.584962500721157,51.464731193973215,-49.87976869325206,28.16266272203311,1.341079177239672,1776.8661851128422,0.8571428571428571,6.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.14285714285714285,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8673469387755102,0.7676870748299319,0.9047619047619048,0.047619047619047616,0.9523809523809523,0.09523809523809523,0.9107142857142857,0.9047619047619048,0.9045177045177045,0.8605097651933995,0.9183673469387754,0.8491496598639455,0.9045177045177044,0.9047619047619048,0.001,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,90.47619047619048,34.92063492063491,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.06831011974682344,0.19226538719868286,15.369776943035271,40.78564772269376,33.2842125151443,7.666954050931563,25.617258464212735,1.584962500721157,0.3650930500443601,1.2198694506767969,29.280683593360955,1.3943182663505216,1847.4054483963046,0.8571428571428571,6.0,0.0,0.0,1.0,14.0,0.14285714285714285,1.0,1.0,0.8571428571428571,0.923076923076923,0.8944271909999159,0.9489795918367347,0.9285714285714286,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.952136752136752,0.9319383366219711,0.9659863945578231,0.9202380952380952,0.9521367521367521,0.9523809523809523,0.001,0.0,0.0,0.0,0.0,0.0,4765.0,19020.0,3396.0,95.23809523809524,38.09523809523808,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
seeds,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.04669827526970383,0.1776453542697858,10.50711193568336,37.68427039513564,33.2842125151443,6.379103616411012,26.905108898733285,1.584962500721157,0.30376683887671485,1.2811956618444422,30.408186432725184,1.4480088777488183,1918.5429572554237,1.0,7.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.9013878188659973,0.9591836734693877,0.8596938775510203,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.9521367521367521,0.9319383366219711,0.9761904761904762,0.9312532705389847,0.9521367521367522,0.9523809523809523,0.001,0.0,0.01,0.0,10.0,0.0,5169.0,19020.0,3396.0,95.23809523809524,34.92063492063491,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.0472572694794917,0.1814907209293435,10.63288563288563,38.49999584747221,33.2842125151443,1074.734721380868,-1041.4505088657238,1.584962500721157,51.17784387527943,-49.592881374558274,30.379566132834462,1.4466460063254505,1916.7372173797041,0.8571428571428571,6.0,0.0,0.0,1.0,14.0,0.14285714285714285,1.0,1.0,0.8571428571428571,0.923076923076923,0.8944271909999159,0.8928571428571429,0.9047619047619048,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.9521367521367521,0.9319383366219711,0.9523809523809523,0.9265873015873015,0.9521367521367522,0.9523809523809523,0.001,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,95.23809523809524,34.92063492063491,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.049948267668465905,0.18306932835701126,11.238360225404826,38.83486905255281,33.2842125151443,1074.871620087305,-1041.5874075721608,1.584962500721157,51.18436286130024,-49.59940036057909,30.24266742639699,1.4401270203046186,1908.0998706680198,0.8571428571428571,6.0,0.0,0.0,1.0,14.0,0.14285714285714285,1.0,1.0,0.8571428571428571,0.923076923076923,0.8944271909999159,0.8928571428571429,0.9047619047619048,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.952136752136752,0.9319383366219711,0.9523809523809523,0.9265873015873015,0.9521367521367521,0.9523809523809523,0.001,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,95.23809523809524,36.5079365079365,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,21.0,0.0,0.0,100.0,0.0,0.0,1.0,0.024659326096029804,0.07862341616921659,5.548348371606705,16.678545219991527,33.2842125151443,1.3178607189632505,31.966351796181048,1.584962500721157,0.06275527233158336,1.5222072283895738,31.966351796181026,1.5222072283895727,2016.8522461343011,1.0,7.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,100.0,34.92063492063491,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.04659444024523388,0.1770230392824959,10.483749055177622,37.55225745087163,33.2842125151443,6.3683976969484055,26.91581481819589,1.584962500721157,0.30325703318801933,1.2817054675331376,30.41889235218779,1.4485186834375139,1919.2184255682535,1.0,7.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.9013878188659973,0.9591836734693877,0.8596938775510203,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.9521367521367521,0.9319383366219711,0.9761904761904762,0.9312532705389847,0.9521367521367522,0.9523809523809523,0.001,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,95.23809523809524,34.92063492063491,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
